# m n lo up gens time_s logN
383 128 0 0 0 0.14400000000000000000000000000000000000 17.866420545960574023998307112837614452
383 134 1 1 1 0.13700000000000000000000000000000000000 19.299741085403138245139995077496279106
383 152 0 0 0 0.036000000000000000000000000000000000000 18.489678360691188863233583868505995682
343 122 1 1 0 0.43200000000000000000000000000000000000 17.193270802736029642586149354710422170
344 41 1 1 1 0.069000000000000000000000000000000000000 18.721826247659652617980038249984008276
344 59 0 0 0 0.042000000000000000000000000000000000000 16.815017978686445190768198472109198157
383 178 2 2 1 0.49500000000000000000000000000000000000 19.322845040380901367144374252486820072
344 71 0 0 0 0.15600000000000000000000000000000000000 17.628619532294952533621606864351553627
344 103 0 0 0 0.099000000000000000000000000000000000000 18.798110486971845434798084014806564628
383 212 2 2 2 0.36400000000000000000000000000000000000 19.343535024231257216089251856314108609
383 268 1 1 1 0.039000000000000000000000000000000000000 20.147331864359475304223712074134940305
383 304 0 0 0 0.11200000000000000000000000000000000000 19.607514926568941352507564440028798172
344 139 2 2 2 0.49600000000000000000000000000000000000 17.891763955628025493236637181171051180
383 332 0 0 0 0.18400000000000000000000000000000000000 20.166894715033687874302182331195860260
383 334 0 0 0 0.10000000000000000000000000000000000000 19.314215081220061530299271669949937315
344 149 1 1 1 0.19700000000000000000000000000000000000 18.193264677936326494007010767951616005
344 211 1 1 1 0.18000000000000000000000000000000000000 19.320748169327084679874998339473698542
384 113 1 1 0 0.33900000000000000000000000000000000000 17.986234952720473526736284887026145435
344 239 1 1 0 0.41400000000000000000000000000000000000 19.466935002082650839114780722370329423
384 193 1 1 0 0.54800000000000000000000000000000000000 18.098240190691928933054664757342888449
386 1 2 2 2 0.25600000000000000000000000000000000000 17.327939478332066042638443254317504616
344 251 2 2 1 0.56900000000000000000000000000000000000 19.504644938542127765840834008652901906
344 307 0 0 0 0.029000000000000000000000000000000000000 19.447188100380747649947662536390621472
386 29 2 2 2 0.061000000000000000000000000000000000000 19.250072219602519432689092898029627992
386 37 0 0 0 0.13000000000000000000000000000000000000 18.867564114326973731183725125508507344
346 11 1 1 0 0.37700000000000000000000000000000000000 18.510814919913115237441955116015363100
386 41 1 1 0 0.49000000000000000000000000000000000000 19.382555546554073408089513388011418666
386 131 2 2 2 0.054000000000000000000000000000000000000 19.377334547946253868392090575708062381
346 27 2 2 1 0.55000000000000000000000000000000000000 17.085725222399037701082355271608351609
386 137 0 2 0 0.59500000000000000000000000000000000000 19.298384068018666755267349205402479820
346 31 0 2 0 0.74000000000000000000000000000000000000 18.461834373511947260035411542326385189
346 61 0 0 0 0.034000000000000000000000000000000000000 19.154997212244464588072890549099039064
386 139 0 2 0 0.65500000000000000000000000000000000000 18.566783292307471919249690592493089273
386 163 1 1 1 0.11000000000000000000000000000000000000 18.036039866501812260638402386752902508
346 109 1 1 0 0.47400000000000000000000000000000000000 19.081945964515156237290827048822436486
386 169 1 1 0 0.41400000000000000000000000000000000000 17.881190044655340495716771304598235661
386 199 1 1 1 0.14200000000000000000000000000000000000 19.212026725649662865152690138735223451
386 241 1 1 1 0.24500000000000000000000000000000000000 20.046987374063383984676781440296855359
346 137 0 2 0 0.67100000000000000000000000000000000000 18.458944591809688637491921741944212362
346 151 1 1 1 0.047000000000000000000000000000000000000 18.586985898366884888194279882341181179
346 181 2 2 2 0.084000000000000000000000000000000000000 19.344943697941857955689314287074604795
386 281 1 1 0 0.78900000000000000000000000000000000000 20.204423645976437668065554615297661439
388 3 0 0 0 0.20400000000000000000000000000000000000 18.297731566490325259545792924334472859
388 11 3 3 3 0.070000000000000000000000000000000000000 18.859736389236573002310137369684411608
388 29 0 0 0 0.068000000000000000000000000000000000000 19.265964729421489467038081819595751067
346 269 0 2 0 1.0040000000000000000000000000000000000 19.853824251853072870779249935570511255
388 47 1 1 1 0.079000000000000000000000000000000000000 19.446548103217429369082623145099228980
